Body Type,Diet,How Often Shower,Heating Energy Source,Transport,Vehicle Type,Social Activity,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Size,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,Energy efficiency,CarbonEmission,Sex_female,Sex_male,Airfryer,Grill,Microwave,Oven,Stove,Glass,Metal,Paper,Plastic
2.0,0.0,3.0,2.0,2.0,2.0,0.0,207,3.0,7436,0.0,6,18,47,12,1.0,3908,1,1,1,1,0,1,0,1,0,0,1
1.0,2.0,1.0,3.0,2.0,4.0,2.0,67,1.0,911,1.0,5,3,13,5,1.0,1470,1,1,0,0,0,0,0,0,1,1,0
0.0,1.0,1.0,0.0,2.0,4.0,2.0,288,2.0,4081,2.0,6,24,48,3,2.0,3231,1,1,1,1,0,1,1,1,1,0,0
1.0,2.0,1.0,2.0,0.0,0.0,1.0,110,0.0,15,2.0,1,8,47,0,2.0,1323,1,1,0,0,1,1,1,0,0,0,0
3.0,1.0,2.0,1.0,1.0,0.0,2.0,51,1.0,479,2.0,4,13,50,17,1.0,2321,0,1,0,0,1,1,0,1,1,0,1
2.0,3.0,0.0,3.0,2.0,5.0,2.0,73,2.0,8099,3.0,5,3,24,3,1.0,4112,1,1,0,0,0,0,1,1,1,0,1
0.0,1.0,0.0,3.0,1.0,0.0,1.0,79,0.0,1791,3.0,1,2,34,16,0.0,1058,1,1,0,0,1,1,1,0,1,1,1
0.0,2.0,0.0,2.0,1.0,0.0,0.0,233,3.0,1976,0.0,2,9,44,3,2.0,2585,0,1,1,1,0,0,1,0,1,1,0
3.0,0.0,0.0,1.0,0.0,0.0,1.0,291,1.0,34,1.0,6,19,13,4,1.0,1944,0,1,0,0,0,1,0,0,0,0,0
3.0,2.0,3.0,1.0,2.0,4.0,0.0,269,0.0,7047,0.0,5,1,26,0,1.0,4122,1,1,1,1,0,1,1,0,1,0,1
3.0,0.0,0.0,3.0,1.0,0.0,2.0,110,3.0,1717,3.0,6,12,2,14,0.0,3314,1,1,1,1,1,0,0,1,1,0,1
2.0,1.0,3.0,2.0,2.0,1.0,1.0,255,0.0,5776,0.0,2,19,28,20,1.0,967,1,1,0,0,1,0,0,1,1,1,1
1.0,2.0,1.0,2.0,2.0,2.0,1.0,149,3.0,7294,1.0,3,21,6,5,0.0,3164,0,1,1,1,1,1,0,0,1,1,0
0.0,2.0,3.0,1.0,0.0,0.0,1.0,293,0.0,27,1.0,6,15,22,2,2.0,1361,0,1,0,0,1,1,0,1,1,0,0
2.0,2.0,2.0,0.0,0.0,0.0,2.0,172,2.0,3,3.0,7,19,17,12,0.0,2241,1,1,0,0,0,1,1,0,1,1,1
2.0,2.0,3.0,2.0,2.0,4.0,1.0,238,2.0,6841,1.0,5,17,25,9,2.0,5371,0,1,1,1,1,0,0,0,1,0,1
2.0,2.0,0.0,0.0,0.0,0.0,2.0,120,3.0,8,1.0,7,9,9,2,1.0,2337,1,1,1,1,1,0,1,0,0,1,0
2.0,2.0,3.0,1.0,2.0,4.0,1.0,173,2.0,1033,0.0,2,11,29,8,2.0,2271,1,1,0,0,1,0,1,1,0,0,0
1.0,1.0,3.0,0.0,0.0,0.0,2.0,272,1.0,55,3.0,6,16,9,23,1.0,1436,1,1,1,1,0,1,0,1,1,1,1
3.0,1.0,2.0,0.0,0.0,0.0,0.0,99,2.0,45,3.0,6,20,50,14,0.0,2977,0,1,1,1,1,1,1,0,1,1,0
3.0,2.0,0.0,0.0,1.0,0.0,2.0,259,3.0,712,3.0,6,14,4,6,2.0,2977,1,1,1,1,0,0,1,0,0,1,1
0.0,0.0,2.0,3.0,2.0,1.0,1.0,143,0.0,6911,0.0,6,18,40,9,1.0,1502,0,1,1,1,1,1,0,1,0,1,0
2.0,3.0,0.0,3.0,1.0,0.0,2.0,277,0.0,328,3.0,3,18,13,7,0.0,1843,0,1,0,0,0,0,0,1,1,0,1
0.0,1.0,2.0,2.0,0.0,0.0,1.0,214,1.0,43,1.0,1,12,26,20,0.0,1114,1,1,1,1,1,0,0,0,1,0,0
1.0,1.0,3.0,1.0,1.0,0.0,0.0,233,0.0,1437,3.0,4,18,50,20,0.0,1989,0,1,1,1,1,0,0,0,1,0,1
3.0,1.0,0.0,3.0,0.0,0.0,2.0,214,0.0,36,3.0,4,23,13,3,1.0,1640,1,1,0,0,1,1,0,0,1,0,1
3.0,2.0,0.0,1.0,1.0,0.0,2.0,119,3.0,988,2.0,1,5,24,16,0.0,2874,0,1,0,0,0,0,1,0,1,0,1
0.0,0.0,2.0,0.0,0.0,0.0,1.0,128,0.0,90,0.0,3,19,18,8,0.0,615,1,1,0,0,0,1,1,0,1,0,0
0.0,3.0,3.0,2.0,2.0,1.0,1.0,253,1.0,9421,2.0,6,0,2,16,0.0,1492,1,1,0,0,0,0,1,0,0,0,1
1.0,1.0,2.0,2.0,1.0,0.0,1.0,284,2.0,225,1.0,3,1,0,23,0.0,1246,1,1,0,0,0,0,1,1,1,1,1
0.0,0.0,0.0,0.0,2.0,1.0,2.0,55,2.0,1342,0.0,5,12,49,9,0.0,1442,1,1,1,1,0,0,0,1,1,0,1
3.0,1.0,3.0,3.0,1.0,0.0,0.0,108,3.0,1310,3.0,4,5,50,2,2.0,3590,1,1,1,1,1,1,1,0,1,0,1
0.0,2.0,3.0,0.0,1.0,0.0,1.0,64,0.0,1852,2.0,5,15,36,4,2.0,1369,0,1,0,0,0,1,1,0,0,1,1
3.0,1.0,1.0,1.0,2.0,4.0,1.0,187,2.0,2264,2.0,6,18,6,9,2.0,3494,0,1,0,0,1,1,0,0,0,0,0
2.0,3.0,2.0,3.0,1.0,0.0,0.0,120,0.0,1616,2.0,6,0,29,7,0.0,2030,0,1,0,0,0,1,1,1,1,0,0
2.0,0.0,2.0,1.0,1.0,0.0,2.0,122,2.0,949,1.0,1,13,9,14,1.0,1452,0,1,0,0,0,0,1,1,1,1,1
2.0,0.0,2.0,2.0,2.0,4.0,2.0,173,1.0,4098,1.0,4,17,30,5,0.0,3075,0,1,0,0,1,1,1,1,1,1,0
2.0,0.0,0.0,3.0,2.0,1.0,1.0,93,0.0,6476,1.0,7,20,21,6,0.0,1576,0,1,1,1,1,1,1,1,1,0,0
0.0,0.0,3.0,0.0,1.0,0.0,1.0,202,2.0,24,2.0,7,13,27,8,0.0,1774,1,1,0,0,1,0,0,0,0,1,1
1.0,1.0,2.0,0.0,0.0,0.0,1.0,202,0.0,26,2.0,2,20,2,0,1.0,489,1,1,0,0,0,1,1,1,1,0,0
3.0,0.0,0.0,0.0,2.0,5.0,1.0,76,3.0,6698,3.0,3,21,36,16,0.0,4543,1,1,1,1,0,0,0,1,0,0,1
3.0,1.0,2.0,1.0,0.0,0.0,1.0,54,2.0,98,3.0,5,13,44,18,2.0,2636,1,1,1,1,1,0,0,0,1,1,0
0.0,0.0,1.0,3.0,0.0,0.0,0.0,155,1.0,76,3.0,3,2,11,2,2.0,1433,0,1,1,1,0,1,1,1,1,0,0
0.0,1.0,0.0,2.0,0.0,0.0,0.0,249,1.0,69,1.0,1,5,10,4,1.0,864,0,1,1,1,1,0,0,1,1,0,0
3.0,1.0,0.0,1.0,0.0,0.0,1.0,111,0.0,90,2.0,6,1,0,1,0.0,1029,1,1,0,0,1,1,1,0,1,1,0
2.0,1.0,1.0,0.0,0.0,0.0,1.0,144,0.0,31,2.0,3,4,2,17,1.0,608,1,1,0,0,1,0,0,1,0,1,0
3.0,1.0,2.0,1.0,0.0,0.0,2.0,209,2.0,13,2.0,4,13,7,22,1.0,2016,1,1,0,0,0,0,0,0,1,1,0
0.0,1.0,1.0,2.0,1.0,0.0,1.0,220,0.0,325,3.0,2,22,26,9,0.0,1421,0,1,0,0,1,1,1,0,0,0,0
2.0,0.0,0.0,2.0,2.0,1.0,2.0,191,2.0,5831,3.0,4,19,30,11,0.0,2364,0,1,0,0,1,1,1,1,0,1,1
3.0,0.0,1.0,1.0,0.0,0.0,0.0,266,1.0,95,0.0,6,4,48,18,2.0,2259,0,1,0,0,0,1,0,0,0,1,0
0.0,3.0,3.0,3.0,0.0,0.0,2.0,273,3.0,85,1.0,5,8,12,4,2.0,2794,0,1,1,1,0,1,0,1,0,1,0
0.0,3.0,2.0,3.0,0.0,0.0,0.0,162,0.0,30,1.0,6,22,27,24,1.0,1570,1,1,0,0,1,0,0,0,1,0,0
1.0,3.0,3.0,2.0,0.0,0.0,0.0,166,0.0,5,1.0,5,8,15,22,2.0,1236,1,1,1,1,0,0,1,0,1,0,1
3.0,2.0,1.0,2.0,2.0,1.0,0.0,173,3.0,5177,1.0,6,2,1,24,2.0,2404,1,1,0,0,1,1,1,1,1,0,1
3.0,0.0,3.0,0.0,2.0,5.0,2.0,86,0.0,1625,1.0,6,6,1,8,2.0,1130,1,1,0,0,1,1,1,1,1,1,1
2.0,3.0,1.0,2.0,0.0,0.0,2.0,163,0.0,24,1.0,6,21,4,15,2.0,1310,1,1,0,0,0,1,0,0,1,0,1
1.0,1.0,3.0,2.0,2.0,3.0,0.0,132,1.0,899,3.0,1,20,11,0,0.0,1025,1,1,0,0,0,0,0,1,0,0,1
3.0,0.0,3.0,3.0,0.0,0.0,1.0,214,2.0,57,3.0,2,16,27,16,2.0,2910,0,1,1,1,0,1,1,0,0,0,0
2.0,1.0,3.0,0.0,1.0,0.0,1.0,133,2.0,809,0.0,4,20,39,23,2.0,2315,0,1,0,0,1,1,1,0,0,0,0
2.0,0.0,2.0,1.0,1.0,0.0,2.0,270,0.0,1927,2.0,3,22,43,20,1.0,1672,1,1,1,1,0,1,0,0,1,1,1
1.0,0.0,3.0,2.0,2.0,5.0,0.0,134,1.0,4601,3.0,2,9,2,14,2.0,1908,1,1,1,1,1,0,1,1,0,1,0
1.0,2.0,2.0,0.0,0.0,0.0,2.0,130,2.0,96,2.0,7,17,4,21,0.0,1767,1,1,1,1,1,1,1,1,0,0,1
3.0,0.0,1.0,0.0,2.0,2.0,0.0,146,3.0,9467,1.0,5,20,2,7,1.0,3519,1,1,1,1,1,0,0,0,1,0,0
3.0,2.0,0.0,0.0,1.0,0.0,2.0,202,2.0,41,3.0,5,12,1,15,2.0,2276,0,1,0,0,1,0,0,1,1,0,0
1.0,0.0,2.0,2.0,1.0,0.0,1.0,254,3.0,111,0.0,6,13,0,18,2.0,2273,0,1,0,0,1,0,0,0,0,1,0
1.0,0.0,2.0,2.0,1.0,0.0,0.0,245,2.0,1974,0.0,1,17,44,0,0.0,1685,1,1,1,1,1,0,1,0,1,0,0
0.0,2.0,3.0,2.0,0.0,0.0,2.0,250,3.0,53,3.0,1,4,12,17,2.0,2647,0,1,0,0,1,1,1,0,0,0,1
2.0,0.0,2.0,1.0,1.0,0.0,1.0,52,3.0,100,2.0,4,7,19,10,1.0,2232,1,1,0,0,1,1,0,1,1,1,1
0.0,3.0,0.0,2.0,2.0,4.0,2.0,262,1.0,8441,1.0,4,6,17,13,1.0,4334,0,1,1,1,0,0,1,1,0,1,1
3.0,1.0,1.0,0.0,2.0,3.0,0.0,128,3.0,2425,0.0,5,9,14,7,2.0,2540,1,1,0,0,0,0,1,1,1,1,1
3.0,2.0,2.0,3.0,2.0,3.0,2.0,176,1.0,5755,1.0,4,7,5,16,2.0,3934,0,1,1,1,0,0,0,1,0,0,0
0.0,0.0,2.0,3.0,1.0,0.0,0.0,279,2.0,691,2.0,4,3,32,4,1.0,1976,1,1,1,1,1,1,1,0,0,1,1
3.0,3.0,0.0,2.0,1.0,0.0,2.0,178,3.0,1019,1.0,4,15,10,9,0.0,2853,0,1,1,1,1,0,0,1,1,1,1
3.0,2.0,1.0,0.0,0.0,0.0,2.0,115,2.0,65,0.0,2,14,42,9,1.0,1819,1,1,1,1,0,1,0,1,1,0,0
3.0,1.0,0.0,0.0,0.0,0.0,2.0,249,1.0,81,0.0,3,20,4,22,2.0,1009,0,1,0,0,1,1,1,1,1,1,1
2.0,1.0,3.0,1.0,1.0,0.0,1.0,237,1.0,1821,1.0,3,19,47,3,0.0,1690,1,1,1,1,0,1,1,1,1,0,1
0.0,0.0,3.0,1.0,2.0,2.0,1.0,263,2.0,7530,1.0,4,23,41,13,0.0,2867,1,1,0,0,0,0,1,1,0,0,1
3.0,0.0,0.0,3.0,2.0,5.0,0.0,188,3.0,8594,2.0,1,2,10,1,2.0,4502,1,1,0,0,0,1,0,1,1,0,0
2.0,1.0,2.0,2.0,1.0,0.0,2.0,139,1.0,727,1.0,4,4,14,15,1.0,1791,0,1,1,1,0,0,0,1,0,0,1
0.0,1.0,1.0,1.0,2.0,1.0,0.0,159,2.0,3,3.0,2,13,6,17,0.0,1456,0,1,0,0,1,0,0,1,1,0,1
0.0,3.0,2.0,3.0,2.0,4.0,0.0,128,3.0,5550,3.0,3,1,19,15,2.0,4178,1,1,1,1,1,1,0,1,0,1,0
2.0,0.0,3.0,2.0,2.0,3.0,2.0,290,1.0,7564,3.0,3,4,15,7,2.0,4163,0,1,1,1,1,0,1,1,0,1,0
2.0,0.0,3.0,1.0,0.0,0.0,2.0,161,1.0,9,2.0,4,9,40,24,0.0,1917,1,1,0,0,0,0,1,1,0,0,0
2.0,0.0,2.0,2.0,2.0,3.0,0.0,108,1.0,7812,0.0,7,10,5,7,1.0,3077,1,1,1,1,0,0,1,0,0,1,0
0.0,2.0,0.0,2.0,0.0,0.0,2.0,199,2.0,65,0.0,1,12,2,16,0.0,1514,0,1,1,1,0,1,1,0,0,1,0
0.0,2.0,1.0,1.0,0.0,0.0,2.0,260,1.0,91,3.0,7,15,44,15,0.0,2420,0,1,1,1,0,0,0,1,1,0,1
2.0,1.0,3.0,0.0,1.0,0.0,0.0,244,0.0,1051,0.0,6,10,50,8,1.0,1263,1,1,1,1,1,0,1,0,0,1,1
3.0,1.0,1.0,3.0,2.0,2.0,0.0,154,3.0,8445,1.0,5,0,48,0,1.0,4542,1,1,0,0,0,1,0,1,1,1,1
3.0,3.0,2.0,2.0,0.0,0.0,0.0,106,0.0,62,2.0,6,4,48,0,2.0,1826,1,1,0,0,0,0,0,1,1,0,0
2.0,3.0,2.0,3.0,0.0,0.0,1.0,225,1.0,98,2.0,6,20,20,24,2.0,2699,0,1,0,0,1,1,0,0,0,0,1
1.0,3.0,3.0,0.0,1.0,0.0,0.0,254,0.0,1431,3.0,2,16,19,7,2.0,1169,0,1,0,0,0,0,0,1,0,1,1
0.0,3.0,2.0,2.0,1.0,0.0,1.0,107,0.0,495,3.0,1,2,23,8,2.0,1056,0,1,0,0,1,0,0,1,1,0,1
3.0,0.0,3.0,0.0,1.0,0.0,2.0,290,2.0,1555,0.0,5,13,19,1,1.0,1954,0,1,0,0,0,0,0,1,1,0,0
2.0,3.0,3.0,0.0,0.0,0.0,1.0,193,2.0,35,3.0,4,4,47,21,2.0,2558,0,1,1,1,1,0,1,1,1,1,1
3.0,1.0,0.0,2.0,2.0,1.0,0.0,164,1.0,4581,0.0,1,22,9,11,1.0,1085,0,1,0,0,1,0,0,0,0,1,0
1.0,0.0,0.0,3.0,2.0,4.0,0.0,274,0.0,4910,0.0,4,13,48,11,2.0,3732,0,1,0,0,1,1,0,0,1,0,0
2.0,3.0,1.0,0.0,2.0,3.0,0.0,123,3.0,5439,3.0,7,11,17,15,1.0,4386,1,1,1,1,0,1,1,0,0,0,1
0.0,0.0,1.0,3.0,1.0,0.0,0.0,62,2.0,1212,3.0,4,23,46,17,2.0,2006,1,1,0,0,0,1,0,1,1,1,1
3.0,2.0,1.0,2.0,2.0,1.0,2.0,210,0.0,3136,2.0,1,13,15,15,2.0,1454,0,1,1,1,1,0,0,0,1,0,1
2.0,2.0,3.0,1.0,0.0,0.0,1.0,213,0.0,25,3.0,6,23,39,9,2.0,2098,1,1,0,0,1,0,1,0,1,0,0
3.0,2.0,2.0,3.0,2.0,5.0,2.0,263,0.0,1763,1.0,2,6,44,20,2.0,2359,1,1,1,1,1,1,1,0,1,1,0
1.0,0.0,0.0,3.0,2.0,1.0,2.0,142,3.0,2883,1.0,7,16,4,7,1.0,2629,0,1,1,1,1,0,1,1,1,1,0
1.0,0.0,1.0,1.0,1.0,0.0,0.0,167,2.0,1659,2.0,5,5,1,13,1.0,1670,1,1,0,0,0,1,0,0,0,1,0
2.0,3.0,3.0,3.0,2.0,1.0,0.0,192,3.0,1051,0.0,3,9,1,17,1.0,2069,1,1,0,0,1,1,0,1,1,1,1
2.0,3.0,3.0,3.0,1.0,0.0,0.0,151,1.0,1861,0.0,2,7,1,23,1.0,1308,1,1,0,0,1,1,0,0,0,1,1
0.0,3.0,1.0,1.0,0.0,0.0,2.0,96,3.0,6,0.0,6,2,43,2,1.0,2225,1,1,0,0,0,0,0,0,0,1,1
1.0,3.0,0.0,2.0,0.0,0.0,1.0,89,2.0,32,0.0,2,17,9,7,0.0,1540,0,1,1,1,1,0,1,1,0,0,0
3.0,3.0,1.0,2.0,2.0,1.0,0.0,77,3.0,4281,1.0,1,19,11,14,1.0,2625,0,1,0,0,0,0,0,0,0,0,1
2.0,3.0,3.0,0.0,0.0,0.0,0.0,94,3.0,72,3.0,4,15,19,1,0.0,2313,1,1,1,1,1,1,1,0,1,1,1
0.0,3.0,1.0,3.0,1.0,0.0,0.0,236,0.0,1377,2.0,1,2,19,16,2.0,1552,0,1,0,0,0,1,1,1,0,0,1
0.0,0.0,2.0,1.0,1.0,0.0,2.0,112,2.0,1930,3.0,6,20,49,7,1.0,2323,1,1,1,1,1,0,1,0,1,1,1
2.0,2.0,0.0,1.0,2.0,5.0,0.0,295,3.0,7701,1.0,7,12,42,6,2.0,5250,0,1,0,0,0,1,1,1,1,1,1
2.0,1.0,1.0,3.0,1.0,0.0,0.0,64,2.0,1103,1.0,7,15,24,17,1.0,2138,1,1,0,0,0,1,0,0,1,0,1
2.0,2.0,0.0,3.0,1.0,0.0,2.0,89,2.0,1856,2.0,5,16,23,23,1.0,2534,0,1,1,1,1,0,0,0,1,1,1
1.0,3.0,1.0,2.0,1.0,0.0,1.0,209,3.0,1544,0.0,3,21,15,15,1.0,2502,0,1,0,0,0,0,1,1,0,1,0
3.0,1.0,2.0,3.0,1.0,0.0,2.0,84,2.0,1470,0.0,4,20,2,16,2.0,2143,0,1,1,1,0,0,1,1,0,1,1
3.0,0.0,0.0,3.0,1.0,0.0,1.0,56,2.0,242,3.0,1,7,14,23,1.0,1880,0,1,0,0,0,1,0,1,1,1,1
3.0,2.0,1.0,0.0,2.0,1.0,2.0,209,3.0,7905,1.0,4,17,14,20,2.0,3058,0,1,1,1,0,1,0,1,0,0,1
1.0,1.0,3.0,2.0,0.0,0.0,2.0,176,2.0,75,2.0,4,9,2,10,0.0,1536,1,1,0,0,1,1,0,0,0,1,1
0.0,0.0,1.0,1.0,2.0,2.0,1.0,285,2.0,4313,3.0,6,21,3,20,2.0,2716,0,1,0,0,1,1,1,1,1,0,0
3.0,2.0,1.0,3.0,2.0,5.0,0.0,94,3.0,7992,1.0,7,24,30,12,2.0,5662,0,1,0,0,0,0,1,1,1,0,0
3.0,3.0,0.0,2.0,0.0,0.0,0.0,84,2.0,31,3.0,1,15,24,22,0.0,2176,0,1,0,0,1,0,0,0,1,0,0
2.0,2.0,0.0,3.0,2.0,5.0,1.0,248,0.0,189,0.0,3,12,43,20,0.0,1890,0,1,0,0,0,1,0,0,0,1,1
3.0,3.0,3.0,0.0,2.0,2.0,0.0,156,2.0,4070,0.0,4,19,37,5,2.0,2475,1,1,0,0,1,1,0,1,1,0,0
1.0,0.0,1.0,2.0,0.0,0.0,1.0,162,2.0,67,2.0,5,13,35,5,1.0,1646,1,1,0,0,1,0,1,1,1,1,1
2.0,0.0,3.0,0.0,2.0,1.0,1.0,190,3.0,7322,0.0,1,5,26,1,0.0,2551,0,1,1,1,1,1,0,0,0,0,0
3.0,1.0,0.0,2.0,1.0,0.0,2.0,242,3.0,1595,1.0,1,20,24,17,1.0,3344,0,1,1,1,1,1,1,0,0,1,0
2.0,3.0,3.0,0.0,1.0,0.0,2.0,272,3.0,1597,1.0,5,6,22,4,2.0,3037,0,1,0,0,0,0,0,0,1,1,0
1.0,2.0,1.0,0.0,0.0,0.0,1.0,116,1.0,24,2.0,4,1,7,22,0.0,1331,0,1,1,1,0,1,0,0,0,0,0
0.0,2.0,0.0,1.0,1.0,0.0,0.0,74,1.0,1875,1.0,7,17,5,3,2.0,1173,0,1,0,0,0,1,0,1,1,0,1
3.0,2.0,2.0,1.0,0.0,0.0,0.0,258,2.0,74,1.0,7,2,19,12,0.0,2395,1,1,1,1,1,0,0,0,0,0,1
2.0,3.0,1.0,2.0,1.0,0.0,1.0,218,1.0,1462,1.0,1,4,10,18,0.0,1457,0,1,0,0,1,1,1,1,0,1,0
3.0,3.0,2.0,1.0,0.0,0.0,0.0,229,2.0,22,2.0,4,7,44,7,2.0,2383,1,1,1,1,1,0,0,1,1,0,1
2.0,2.0,2.0,2.0,2.0,5.0,0.0,67,3.0,6384,1.0,5,11,43,18,2.0,3990,1,1,0,0,1,0,0,0,1,0,0
1.0,3.0,0.0,0.0,2.0,4.0,1.0,247,1.0,5479,0.0,1,22,13,0,1.0,3463,0,1,0,0,0,1,0,0,0,0,0
0.0,0.0,2.0,0.0,1.0,0.0,1.0,289,3.0,458,3.0,5,21,35,9,2.0,2517,1,1,0,0,0,0,1,1,0,0,1
2.0,3.0,1.0,3.0,0.0,0.0,0.0,216,2.0,56,2.0,6,20,42,7,1.0,2516,1,1,0,0,0,1,0,1,1,1,1
1.0,0.0,2.0,2.0,0.0,0.0,2.0,278,2.0,45,0.0,4,7,9,9,0.0,1753,0,1,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,1.0,1.0,0.0,2.0,128,1.0,1990,1.0,3,1,16,21,2.0,1275,1,1,1,1,0,1,0,0,0,1,0
3.0,0.0,0.0,0.0,2.0,2.0,0.0,169,2.0,2584,3.0,6,16,8,12,0.0,2743,0,1,0,0,0,1,0,0,1,0,0
2.0,0.0,2.0,3.0,2.0,2.0,0.0,71,2.0,6667,0.0,1,0,45,10,0.0,2905,1,1,0,0,0,1,0,0,1,0,1
3.0,1.0,1.0,2.0,2.0,3.0,2.0,51,0.0,976,0.0,3,11,20,17,2.0,1639,0,1,0,0,0,0,0,1,0,0,1
2.0,1.0,0.0,1.0,0.0,0.0,2.0,262,2.0,49,0.0,1,15,15,12,0.0,1385,1,1,1,1,1,0,1,1,1,1,1
3.0,0.0,3.0,0.0,1.0,0.0,1.0,64,3.0,664,0.0,2,12,6,16,0.0,1985,1,1,0,0,0,0,0,0,1,0,1
2.0,3.0,3.0,0.0,0.0,0.0,1.0,286,0.0,15,2.0,5,10,11,8,2.0,1250,1,1,1,1,1,0,1,0,1,1,1
3.0,1.0,3.0,1.0,2.0,2.0,0.0,187,2.0,2254,0.0,2,18,32,23,1.0,2393,1,1,0,0,0,1,1,1,1,0,0
0.0,0.0,3.0,3.0,2.0,4.0,1.0,152,0.0,957,1.0,1,16,13,13,1.0,974,1,1,1,1,0,0,0,1,1,1,1
0.0,0.0,0.0,2.0,1.0,0.0,0.0,128,0.0,1894,3.0,6,8,3,14,0.0,1330,0,1,0,0,1,1,1,0,0,1,1
1.0,3.0,1.0,3.0,1.0,0.0,1.0,114,3.0,370,1.0,1,3,48,5,2.0,3106,0,1,1,1,1,0,1,0,1,0,1
0.0,0.0,1.0,3.0,0.0,0.0,2.0,162,2.0,12,3.0,4,7,32,7,1.0,2020,1,1,1,1,1,1,1,1,0,1,0
2.0,0.0,1.0,2.0,2.0,2.0,1.0,178,0.0,4157,1.0,3,24,25,10,1.0,1915,0,1,1,1,1,0,1,1,0,1,1
1.0,2.0,1.0,1.0,0.0,0.0,1.0,277,3.0,96,1.0,2,24,26,0,0.0,2336,1,1,1,1,0,1,1,1,0,0,0
3.0,2.0,3.0,2.0,1.0,0.0,2.0,146,2.0,1221,0.0,6,18,3,19,1.0,1800,1,1,0,0,0,0,0,0,1,0,1
1.0,1.0,1.0,2.0,2.0,3.0,0.0,128,1.0,5716,2.0,6,9,19,8,1.0,2767,0,1,0,0,0,0,1,1,1,1,1
3.0,1.0,0.0,3.0,0.0,0.0,2.0,213,2.0,13,1.0,7,11,20,22,2.0,2336,1,1,0,0,1,1,1,0,1,1,1
3.0,0.0,1.0,3.0,2.0,4.0,1.0,273,1.0,3263,1.0,6,8,48,8,0.0,4087,0,1,1,1,1,0,0,0,0,0,1
0.0,2.0,0.0,0.0,1.0,0.0,2.0,143,1.0,658,1.0,5,15,29,11,1.0,1117,1,1,0,0,1,1,1,1,1,0,1
2.0,3.0,2.0,2.0,2.0,5.0,0.0,259,3.0,8046,0.0,6,15,43,16,2.0,5583,0,1,1,1,0,1,0,1,1,0,0
1.0,0.0,1.0,0.0,2.0,3.0,0.0,50,0.0,2733,1.0,1,13,33,10,2.0,1266,1,1,0,0,0,1,0,1,0,1,0
2.0,1.0,1.0,1.0,2.0,3.0,0.0,222,2.0,6767,0.0,2,1,6,8,0.0,3529,0,1,1,1,1,1,1,1,1,1,0
3.0,3.0,2.0,3.0,2.0,2.0,2.0,292,3.0,2727,2.0,2,18,22,21,1.0,4340,0,1,1,1,0,0,1,0,1,0,1
2.0,1.0,0.0,0.0,2.0,1.0,1.0,199,0.0,9805,2.0,2,18,0,21,0.0,725,1,1,1,1,1,0,1,1,0,0,1
2.0,3.0,0.0,1.0,1.0,0.0,1.0,254,2.0,304,1.0,3,23,37,16,0.0,2499,0,1,0,0,0,1,1,1,0,1,1
2.0,1.0,0.0,0.0,2.0,4.0,1.0,194,3.0,3150,1.0,2,2,27,3,0.0,3730,0,1,0,0,1,1,0,1,0,0,0
1.0,0.0,2.0,0.0,1.0,0.0,1.0,109,2.0,902,3.0,3,6,11,14,1.0,1896,0,1,1,1,1,1,1,0,0,0,0
2.0,0.0,1.0,3.0,2.0,2.0,1.0,225,3.0,1546,0.0,3,20,2,20,0.0,2941,0,1,0,0,1,1,1,0,1,0,1
2.0,0.0,3.0,3.0,2.0,5.0,2.0,121,3.0,1996,0.0,6,3,45,4,1.0,3128,1,1,0,0,0,0,0,1,0,1,0
2.0,0.0,2.0,3.0,1.0,0.0,2.0,67,2.0,1541,1.0,7,20,31,8,1.0,2439,1,1,1,1,1,1,0,1,1,0,0
2.0,1.0,1.0,3.0,2.0,4.0,2.0,186,3.0,8291,2.0,5,14,21,1,1.0,6037,1,1,0,0,1,0,0,1,0,1,0
0.0,2.0,3.0,2.0,2.0,1.0,0.0,145,0.0,5932,3.0,7,2,14,0,1.0,1309,1,1,1,1,0,1,1,1,0,1,1
1.0,2.0,1.0,0.0,1.0,0.0,0.0,132,1.0,1015,2.0,1,15,12,7,0.0,933,1,1,1,1,1,0,1,0,0,0,0
0.0,1.0,2.0,1.0,1.0,0.0,0.0,236,1.0,1713,1.0,3,15,41,22,0.0,1489,1,1,1,1,1,0,0,1,1,0,0
0.0,3.0,2.0,1.0,0.0,0.0,2.0,197,2.0,64,1.0,5,20,48,21,0.0,2023,1,1,0,0,0,0,0,1,1,1,0
0.0,2.0,0.0,0.0,1.0,0.0,0.0,292,2.0,1893,1.0,4,11,9,8,0.0,1485,0,1,0,0,0,1,0,1,0,1,1
1.0,0.0,2.0,1.0,0.0,0.0,0.0,292,2.0,16,0.0,7,3,6,24,2.0,1451,0,1,0,0,0,0,0,1,1,1,1
1.0,2.0,3.0,1.0,1.0,0.0,1.0,86,1.0,1727,1.0,6,15,49,9,0.0,1896,0,1,1,1,0,0,1,0,1,1,0
1.0,3.0,1.0,0.0,2.0,3.0,0.0,230,1.0,5606,1.0,3,11,19,9,1.0,2353,1,1,1,1,1,0,1,0,1,1,0
